   1.60943794        3.1349261138109901        -5.0106543274569315     
   3.21887589        3.1413259869312538        -8.2295111494418549     
   4.82831383        3.1415819869231250        -11.448386943692880     
   6.43775177        3.1415922269231276        -14.667262771308883     
   8.04718971        3.1415926365231370        -17.886139213391889     
   9.65662766        3.1415926529071174        -21.105001195253983     
   11.2660656        3.1415926535624754        -24.323486138392749     
   12.8755035        3.1415926535888010        -27.638957228928064     
   14.4849415        3.1415926535896403        -29.509864551183814     
   16.0943794        3.1415926535894569        -28.721142955119763     
   17.7038174        3.1415926945504458        -17.010653922565968     
   19.3132553        3.1415926617822021        -18.620057846381155     
   20.9226933        3.1415926879963876        -17.185017591450379     
